4.0	26.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	76.0	101.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	132.0	42.0	0.0	0.0	1.0	0.0	0.0	0.0	38.0	47.0	0.0	0.0	0.0	0.0	113.0	56.0	11.0	0.0	0.0	0.0	0.0	28.0	121.0	132.0	132.0	14.0	0.0	0.0	0.0	28.0	2.0	22.0	132.0	103.0	0.0	0.0	0.0	0.0	0.0	20.0	132.0	132.0	0.0	0.0	0.0	0.0	132.0	42.0	0.0	0.0	0.0	0.0	0.0	17.0	132.0	57.0	6.0	3.0	0.0	0.0	0.0	31.0	26.0	6.0	30.0	19.0	0.0	0.0	0.0	4.0	8.0	12.0	61.0	19.0	0.0	0.0	0.0	1.0	124.0	10.0	0.0	0.0	0.0	0.0	0.0	39.0	132.0	32.0	0.0	0.0	0.0	0.0	0.0	67.0	17.0	9.0	6.0	7.0	0.0	0.0	0.0	4.0	14.0	4.0	3.0	2.0	0.0	0.0	0.0	1.0
93.0	7.0	0.0	0.0	0.0	0.0	0.0	76.0	112.0	10.0	0.0	0.0	1.0	0.0	0.0	85.0	5.0	1.0	1.0	4.0	17.0	11.0	0.0	1.0	4.0	5.0	0.0	0.0	2.0	2.0	1.0	5.0	129.0	45.0	0.0	4.0	8.0	0.0	3.0	41.0	129.0	80.0	0.0	3.0	2.0	0.0	5.0	41.0	6.0	3.0	1.0	24.0	20.0	33.0	31.0	4.0	7.0	6.0	1.0	2.0	0.0	58.0	70.0	3.0	129.0	5.0	2.0	28.0	23.0	0.0	8.0	70.0	129.0	1.0	0.0	0.0	0.0	83.0	129.0	110.0	34.0	34.0	0.0	2.0	2.0	129.0	129.0	8.0	51.0	64.0	0.0	0.0	1.0	90.0	83.0	13.0	8.0	1.0	1.0	35.0	22.0	0.0	7.0	19.0	13.0	16.0	10.0	17.0	0.0	41.0	90.0	22.0	70.0	109.0	6.0	3.0	4.0	29.0	39.0	1.0	39.0	23.0	0.0	0.0	6.0	17.0	2.0	7.0
0.0	0.0	0.0	0.0	8.0	61.0	52.0	7.0	20.0	2.0	0.0	1.0	3.0	67.0	74.0	23.0	85.0	45.0	21.0	11.0	24.0	17.0	47.0	45.0	9.0	14.0	36.0	23.0	33.0	11.0	14.0	8.0	2.0	2.0	9.0	24.0	25.0	86.0	36.0	12.0	4.0	1.0	6.0	16.0	23.0	59.0	119.0	40.0	102.0	5.0	0.0	2.0	4.0	16.0	119.0	119.0	118.0	12.0	19.0	20.0	7.0	21.0	36.0	68.0	0.0	3.0	24.0	73.0	35.0	61.0	41.0	2.0	11.0	17.0	75.0	90.0	71.0	28.0	31.0	6.0	119.0	119.0	119.0	21.0	4.0	4.0	18.0	31.0	119.0	73.0	21.0	15.0	2.0	3.0	2.0	10.0	3.0	11.0	15.0	10.0	3.0	36.0	36.0	2.0	59.0	34.0	41.0	12.0	3.0	4.0	35.0	34.0	58.0	77.0	66.0	2.0	0.0	2.0	29.0	48.0	53.0	35.0	13.0	2.0	0.0	0.0	0.0	36.0
0.0	0.0	0.0	55.0	110.0	2.0	1.0	0.0	6.0	6.0	12.0	8.0	22.0	4.0	21.0	15.0	143.0	9.0	5.0	1.0	0.0	0.0	6.0	30.0	103.0	9.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	25.0	143.0	4.0	0.0	0.0	2.0	1.0	10.0	35.0	80.0	10.0	31.0	25.0	143.0	22.0	7.0	3.0	0.0	0.0	12.0	111.0	143.0	5.0	0.0	2.0	0.0	0.0	0.0	38.0	0.0	1.0	58.0	73.0	127.0	11.0	3.0	0.0	0.0	18.0	143.0	72.0	21.0	0.0	4.0	0.0	93.0	143.0	143.0	6.0	0.0	2.0	6.0	8.0	96.0	37.0	5.0	0.0	0.0	2.0	21.0	32.0	5.0	3.0	22.0	10.0	6.0	5.0	4.0	0.0	2.0	11.0	69.0	9.0	5.0	10.0	30.0	5.0	8.0	17.0	51.0	8.0	3.0	8.0	36.0	6.0	4.0	8.0	9.0	5.0	0.0	1.0	12.0	12.0
4.0	0.0	0.0	0.0	12.0	72.0	58.0	7.0	0.0	6.0	31.0	8.0	38.0	54.0	2.0	0.0	0.0	37.0	57.0	10.0	14.0	3.0	0.0	0.0	0.0	6.0	11.0	9.0	45.0	22.0	1.0	0.0	29.0	18.0	1.0	0.0	1.0	13.0	38.0	9.0	51.0	118.0	64.0	5.0	3.0	3.0	5.0	6.0	1.0	53.0	100.0	85.0	81.0	3.0	2.0	0.0	4.0	13.0	15.0	88.0	63.0	4.0	0.0	0.0	46.0	13.0	0.0	0.0	0.0	14.0	51.0	57.0	118.0	61.0	4.0	1.0	2.0	1.0	44.0	118.0	33.0	33.0	46.0	80.0	56.0	56.0	18.0	29.0	45.0	12.0	10.0	81.0	59.0	110.0	12.0	11.0	15.0	0.0	0.0	0.0	0.0	3.0	39.0	87.0	76.0	2.0	0.0	0.0	0.0	1.0	118.0	118.0	23.0	11.0	3.0	2.0	10.0	118.0	118.0	46.0	32.0	3.0	2.0	1.0	14.0	118.0	27.0	18.0
33.0	3.0	0.0	0.0	3.0	8.0	48.0	74.0	0.0	0.0	0.0	2.0	23.0	105.0	119.0	44.0	49.0	3.0	0.0	0.0	15.0	119.0	101.0	39.0	69.0	8.0	0.0	1.0	4.0	18.0	73.0	44.0	48.0	1.0	1.0	26.0	71.0	29.0	37.0	23.0	0.0	0.0	0.0	21.0	38.0	51.0	119.0	20.0	102.0	66.0	9.0	4.0	3.0	28.0	80.0	37.0	38.0	45.0	25.0	53.0	38.0	15.0	67.0	32.0	54.0	12.0	15.0	40.0	34.0	6.0	7.0	32.0	2.0	6.0	45.0	119.0	44.0	12.0	4.0	0.0	119.0	86.0	31.0	23.0	0.0	3.0	3.0	35.0	87.0	38.0	24.0	99.0	94.0	3.0	5.0	35.0	30.0	5.0	2.0	1.0	2.0	24.0	18.0	52.0	27.0	6.0	24.0	27.0	31.0	43.0	25.0	31.0	110.0	76.0	16.0	13.0	16.0	4.0	4.0	21.0	33.0	37.0	13.0	11.0	16.0	3.0	7.0	26.0
5.0	5.0	0.0	13.0	23.0	4.0	29.0	20.0	55.0	101.0	42.0	22.0	13.0	2.0	7.0	12.0	2.0	34.0	124.0	110.0	11.0	9.0	2.0	0.0	4.0	69.0	67.0	8.0	1.0	23.0	18.0	1.0	75.0	10.0	2.0	2.0	26.0	32.0	49.0	60.0	124.0	72.0	8.0	3.0	21.0	59.0	21.0	55.0	4.0	6.0	23.0	20.0	32.0	124.0	76.0	17.0	5.0	6.0	6.0	6.0	69.0	124.0	52.0	6.0	79.0	31.0	6.0	1.0	11.0	5.0	9.0	61.0	124.0	36.0	2.0	0.0	26.0	124.0	55.0	64.0	0.0	0.0	0.0	0.0	34.0	119.0	92.0	56.0	2.0	1.0	2.0	48.0	107.0	29.0	16.0	23.0	17.0	7.0	9.0	3.0	0.0	0.0	10.0	41.0	32.0	23.0	17.0	17.0	8.0	38.0	64.0	49.0	7.0	5.0	7.0	24.0	26.0	22.0	24.0	61.0	3.0	0.0	0.0	5.0	24.0	21.0	4.0	38.0
59.0	89.0	7.0	0.0	0.0	1.0	3.0	8.0	108.0	45.0	2.0	10.0	14.0	54.0	94.0	32.0	24.0	17.0	7.0	11.0	15.0	46.0	57.0	88.0	9.0	8.0	8.0	11.0	18.0	6.0	9.0	27.0	6.0	49.0	10.0	0.0	7.0	116.0	18.0	6.0	20.0	22.0	7.0	0.0	1.0	116.0	116.0	31.0	116.0	30.0	6.0	0.0	0.0	28.0	54.0	116.0	98.0	26.0	10.0	27.0	15.0	4.0	5.0	45.0	0.0	62.0	20.0	1.0	1.0	116.0	8.0	0.0	2.0	116.0	101.0	5.0	1.0	16.0	3.0	0.0	116.0	52.0	57.0	27.0	9.0	0.0	2.0	38.0	116.0	8.0	2.0	3.0	13.0	36.0	44.0	58.0	0.0	116.0	30.0	0.0	0.0	4.0	5.0	0.0	0.0	50.0	38.0	13.0	11.0	31.0	15.0	0.0	11.0	1.0	4.0	19.0	35.0	25.0	16.0	19.0	10.0	0.0	0.0	4.0	7.0	17.0	65.0	47.0
25.0	0.0	0.0	0.0	0.0	1.0	8.0	17.0	68.0	14.0	0.0	0.0	0.0	0.0	0.0	24.0	8.0	86.0	15.0	1.0	0.0	4.0	0.0	1.0	0.0	27.0	13.0	4.0	25.0	36.0	1.0	0.0	75.0	9.0	0.0	0.0	1.0	4.0	4.0	20.0	114.0	124.0	1.0	0.0	2.0	5.0	0.0	8.0	16.0	82.0	2.0	0.0	15.0	124.0	16.0	0.0	8.0	4.0	1.0	1.0	19.0	124.0	40.0	4.0	56.0	2.0	0.0	0.0	10.0	54.0	69.0	108.0	124.0	43.0	1.0	0.0	5.0	55.0	98.0	124.0	4.0	6.0	0.0	0.0	36.0	124.0	78.0	2.0	60.0	21.0	0.0	0.0	17.0	85.0	14.0	7.0	19.0	0.0	0.0	0.0	33.0	70.0	20.0	60.0	52.0	28.0	1.0	0.0	0.0	17.0	124.0	124.0	18.0	60.0	18.0	0.0	0.0	79.0	79.0	10.0	47.0	39.0	1.0	0.0	0.0	6.0	3.0	4.0
49.0	6.0	0.0	0.0	0.0	2.0	26.0	37.0	111.0	35.0	9.0	15.0	26.0	2.0	0.0	23.0	1.0	4.0	12.0	43.0	87.0	46.0	35.0	1.0	2.0	8.0	13.0	14.0	9.0	15.0	39.0	3.0	115.0	75.0	0.0	0.0	0.0	2.0	11.0	18.0	123.0	79.0	1.0	27.0	18.0	4.0	3.0	24.0	4.0	5.0	24.0	123.0	79.0	40.0	2.0	1.0	0.0	7.0	25.0	38.0	23.0	55.0	15.0	0.0	123.0	16.0	0.0	0.0	0.0	3.0	24.0	56.0	68.0	14.0	0.0	1.0	2.0	35.0	123.0	103.0	4.0	3.0	5.0	10.0	28.0	123.0	120.0	17.0	0.0	7.0	47.0	11.0	16.0	112.0	17.0	0.0	24.0	0.0	0.0	0.0	0.0	14.0	64.0	37.0	7.0	1.0	4.0	0.0	0.0	51.0	123.0	42.0	71.0	11.0	8.0	0.0	1.0	10.0	54.0	115.0	24.0	29.0	72.0	4.0	1.0	0.0	0.0	18.0
